session_name,model_name,shot_strategy,planning,time
Session-2025-07-07-10-47-33,gemini-2.5-flash,fewshot,1,13
Session-2025-07-07-10-47-33,gemini-2.5-flash,fewshot,1,4
Session-2025-07-07-10-47-33,gemini-2.5-flash,fewshot,1,6
Session-2025-07-07-10-47-33,gemini-2.5-flash,fewshot,1,16
Session-2025-07-07-10-47-33,gemini-2.5-flash,fewshot,1,13
Session-2025-07-07-10-47-33,gemini-2.5-flash,fewshot,1,11
Session-2025-07-07-10-47-33,gemini-2.5-flash,fewshot,1,12
Session-2025-07-07-10-47-33,gemini-2.5-flash,fewshot,1,5
Session-2025-07-07-10-47-33,gemini-2.5-flash,fewshot,1,5
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-10-33-39,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,2
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,2
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-10-49-00,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-11-00-52,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,2
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-11-12-12,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,5
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,2
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,2
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,2
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,2
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,2
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,2
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-01-47,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-12-21-54,gemma-3-4b-it,fewshot,1,3
